NAME,BRANDNAME,PB_ID,TRADE_NAME,FRANCHISE_NAME,ISO3,AREANAME4,AREANAME3,AREANAME2,AREANAME1,STABB,POSTCODE,FORMATTEDADDRESS,MAINADDRESSLINE,ADDRESSLASTLINE,LONGITUDE,LATITUDE,GEORESULT,CONFIDENCE_CODE,COUNTRY_ACCESS_CODE,TEL_NUM,FAXNUM,EMAIL,HTTP,OPEN_24H,BUSINESS_LINE,SIC1,SIC2,SIC8,SIC8_DESCRIPTION,ALT_INDUSTRY_CODE,MICODE,TRADE_DIVISION,GROUP,CLASS,SUB_CLASS,EMPLOYEE_HERE,EMPLOYEE_COUNT,YEAR_START,SALES_VOLUME_LOCAL,SALES_VOLUME_US_DOLLARS,CURRENCY_CODE,AGENT_CODE,LEGAL_STATUS_CODE,STATUS_CODE,SUBSIDIARY_INDICATOR,PARENT_BUSINESS_NAME,PARENT_ADDRESS,PARENT_STREET_ADDRESS,PARENT_AREANAME3,PARENT_AREANAME1,PARENT_COUNTRY,PARENT_POSTCODE,DOMESTIC_ULTIMATE_BUSINESS_NAME,DOMESTIC_ULTIMATE_ADDRESS,DOMESTIC_ULTIMATE_STREET_ADDRESS,DOMESTIC_ULTIMATE_AREANAME3,DOMESTIC_ULTIMATE_AREANAME1,DOMESTIC_ULTIMATE_POSTCODE,GLOBAL_ULTIMATE_INDICATOR,GLOBAL_ULTIMATE_BUSINESS_NAME,GLOBAL_ULTIMATE_ADDRESS,GLOBAL_ULTIMATE_STREET_ADDRESS,GLOBAL_ULTIMATE_AREANAME3,GLOBAL_ULTIMATE_AREANAME1,GLOBAL_ULTIMATE_COUNTRY,GLOBAL_ULTIMATE_POSTCODE,FAMILY_MEMBERS,HIERARCHY_CODE,TICKER_SYMBOL,EXCHANGE_NAME,geom
KMART,KMART,2014854363,KMART,,USA,,STERLING,WHITESIDE,ILLINOIS,IL,61081,"2901 E LINCOLNWAY, STERLING, IL 61081",2901 E LINCOLNWAY,"STERLING, IL 61081",-89.661464,41.804606,S8HPNTSCZA,HIGH,,(815) 626-5862,,,WWW.KMART.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-89.661464 41.804606)
DOLLAR DEPOT,,2014857432,,,USA,,CHICAGO,COOK,ILLINOIS,IL,60640,"1017 W ARGYLE ST, CHICAGO, IL 60640",1017 W ARGYLE ST,"CHICAGO, IL 60640",-87.655896,41.973153,S8HPNTSCZA,HIGH,,(773) 784-2168,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-87.655896 41.973153)
CARL'S DEPARTMENT STORES,,2015082945,,,USA,,MUNCIE,DELAWARE,INDIANA,IN,47302,"3120 S MADISON ST, MUNCIE, IN 47302",3120 S MADISON ST,"MUNCIE, IN 47302",-85.381323,40.165630,S8HPNTSCZA,HIGH,,(765) 282-8112,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-85.381323 40.16563)
INNERPOOL,,2015088822,,,USA,,INDIANAPOLIS,MARION,INDIANA,IN,46221,"2953 KENTUCKY AVE, INDIANAPOLIS, IN 46221",2953 KENTUCKY AVE,"INDIANAPOLIS, IN 46221",-86.222802,39.721013,T16,MEDIUM,,(317) 802-7860,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-86.222802 39.721013)
LINCON WAY MINI MART,,2015101178,,,USA,,SOUTH BEND,ST. JOSEPH,INDIANA,IN,46616,"1039 LINCOLN WAY W, SOUTH BEND, IN 46616",1039 LINCOLN WAY W,"SOUTH BEND, IN 46616",-86.265495,41.683245,S8HPNTSCZA,HIGH,,(574) 232-8200,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-86.265495 41.683245)
ELDER-BEERMAN,,2015111988,ELDER-BEERMAN,,USA,,ANDERSON,MADISON,INDIANA,IN,46016,"2101 S SCATTERFIELD RD, ANDERSON, IN 46016",2101 S SCATTERFIELD RD,"ANDERSON, IN 46016",-85.655576,40.097533,S8HPNTSCZA,HIGH,,(765) 644-0954,(765) 644-0954,,WWW.ELDER-BEERMAN.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-85.655576 40.097533)
M&S ARMAMENT,,2015144540,M&S,,USA,,CLINTON,VERMILLION,INDIANA,IN,47842,"1740 E STATE ROAD 163, CLINTON, IN 47842",1740 E STATE ROAD 163,"CLINTON, IN 47842",-87.432065,39.658347,S8HPNTSCZA,HIGH,,(812) 205-6035,,,WWW.MSARMAMENT.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-87.432065 39.658347)
JCPENNEY,JC PENNEY,2015225973,JCPENNEY,,USA,,CLAY CENTER,CLAY,KANSAS,KS,67432,"422 LINCOLN AVE, CLAY CENTER, KS 67432",422 LINCOLN AVE,"CLAY CENTER, KS 67432",-97.127304,39.375973,S8HPNTSCZA,HIGH,,(785) 632-5672,,EEO-SM@JCP.COM,WWW.JCPENNEY.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-97.127304 39.375973)
TROYER WEIGEL EYECARE,,2015227395,,,USA,,OVERLAND PARK,JOHNSON,KANSAS,KS,66210,"11701 METCALF AVE, OVERLAND PARK, KS 66210",11701 METCALF AVE,"OVERLAND PARK, KS 66210",-94.664589,38.914738,S8HPNTSCZA,HIGH,,(913) 338-1749,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-94.664589 38.914738)
JCPENNEY,JC PENNEY,2015239734,JCPENNEY,,USA,,PHILLIPSBURG,PHILLIPS,KANSAS,KS,67661,"300 STATE ST, PHILLIPSBURG, KS 67661",300 STATE ST,"PHILLIPSBURG, KS 67661",-99.324407,39.755765,T16,MEDIUM,,(785) 543-5989,,,WWW.JCPENNEY.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-99.324407 39.755765)
HRK WAREHOUSE,,2015258085,,,USA,,MARION,MARION,KANSAS,KS,66861,"109 N ROOSEVELT ST, MARION, KS 66861",109 N ROOSEVELT ST,"MARION, KS 66861",-97.011563,38.348722,S7HPNTSCZA,HIGH,,(620) 382-2430,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-97.011563 38.348722)
SEARS,SEARS,2015493589,SEARS,,USA,,HOUMA,TERREBONNE,LOUISIANA,LA,70364,"6011 W PARK AVE, HOUMA, LA 70364",6011 W PARK AVE,"HOUMA, LA 70364",-90.754760,29.633120,S8HPNTSCZA,HIGH,,(985) 873-3228,,,WWW.SEARS.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-90.75476 29.63312)
MAXWAY,MAXWAY,2015500896,,,USA,,SAINT MARTINVILLE,ST. MARTIN,LOUISIANA,LA,70582,"1710 S MAIN ST, SAINT MARTINVILLE, LA 70582",1710 S MAIN ST,"SAINT MARTINVILLE, LA 70582",-91.835761,30.109792,S5HPNTSCZA,HIGH,,(337) 394-3383,,,VWSTORES.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-91.835761 30.109792)
SAM'S CLUB,SAM'S CLUB,2015748748,,,USA,,PLYMOUTH,PLYMOUTH,MASSACHUSETTS,MA,02360,"500 COLONY PLACE RD, PLYMOUTH, MA 02360",500 COLONY PLACE RD,"PLYMOUTH, MA 02360",-70.721152,41.953418,S8HPNTSCZA,HIGH,,(508) 747-2463,,,WWW.SAMSCLUB.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-70.721152 41.953418)
SHOP 344,,2015762968,,,USA,,NEWTON CENTER,MIDDLESEX,MASSACHUSETTS,MA,02459,"1243 CENTRE ST, NEWTON CENTER, MA 02459",1243 CENTRE ST,"NEWTON CENTER, MA 02459",-71.195096,42.330743,S8HPNTSCZA,HIGH,,(617) 527-1995,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-71.195096 42.330743)
BUILDING 19 1/2,,2015788483,,,USA,,HAVERHILL,ESSEX,MASSACHUSETTS,MA,01830,"219 LINCOLN AVE, HAVERHILL, MA 01830",219 LINCOLN AVE,"HAVERHILL, MA 01830",-71.040001,42.763409,S8HPNTSCZA,HIGH,,(978) 373-1990,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-71.040001 42.763409)
ALDENS DISCOUNT OF DRACUT,,2015803160,,,USA,,DRACUT,MIDDLESEX,MASSACHUSETTS,MA,01826,"1140 LAKEVIEW AVE, DRACUT, MA 01826",1140 LAKEVIEW AVE,"DRACUT, MA 01826",-71.323165,42.665621,S8HPNTSCZA,HIGH,,(978) 937-5766,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-71.323165 42.665621)
JULIENNE BOUTIQUE,,2015808778,,,USA,,WALTHAM,MIDDLESEX,MASSACHUSETTS,MA,02453,"454 MOODY ST, WALTHAM, MA 02453",454 MOODY ST,"WALTHAM, MA 02453",-71.237224,42.36832,T16,MEDIUM,,(781) 893-0128,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-71.237224 42.36832)
PEEBLES,PEEBLES,2015882703,PEEBLES,,USA,,POCOMOKE CITY,WORCESTER,MARYLAND,MD,21851,"110 NEWTOWN BLVD, POCOMOKE CITY, MD 21851",110 NEWTOWN BLVD,"POCOMOKE CITY, MD 21851",-75.555607,38.075748,S8HPNTSCZA,HIGH,,(410) 957-6869,,,WWW.STAGESTORES.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-75.555607 38.075748)
JCPENNEY,JC PENNEY,2016091007,JCPENNEY,,USA,,ROCKLAND,KNOX,MAINE,ME,04841,"75 MAVERICK ST, ROCKLAND, ME 04841",75 MAVERICK ST,"ROCKLAND, ME 04841",-69.106524,44.117956,S8HPNTSCZA,HIGH,,(207) 593-1367,,,WWW.JCPENNEY.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-69.106524 44.117956)
DOLLAR TREASURE,,2016257869,,,USA,,STERLING HEIGHTS,MACOMB,MICHIGAN,MI,48314,"43552 VAN DYKE AVE, STERLING HEIGHTS, MI 48314",43552 VAN DYKE AVE,"STERLING HEIGHTS, MI 48314",-83.031647,42.614547,S5HPNTSCZA,HIGH,,(586) 803-1300,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-83.031647 42.614547)
SEARS,SEARS,2016326790,SEARS,,USA,,FORT GRATIOT,ST. CLAIR,MICHIGAN,MI,48059,"4460 24TH AVE, FORT GRATIOT, MI 48059",4460 24TH AVE,"FORT GRATIOT, MI 48059",-82.452891,43.038414,S8HPNTSCZA,HIGH,,(810) 385-8128,,,WWW.SEARS.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-82.452891 43.038414)
STEVENSON W S STORE,,2016740266,,,USA,,SHELBYVILLE,SHELBY,MISSOURI,MO,63469,"102 E MAIN ST, SHELBYVILLE, MO 63469",102 E MAIN ST,"SHELBYVILLE, MO 63469",-92.041549,39.806069,T16,MEDIUM,,(573) 633-2351,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-92.041549 39.806069)
JCPENNEY,JC PENNEY,2016789560,JCPENNEY,,USA,,KANSAS CITY,CLAY,MISSOURI,MO,64155,"400 NW BARRY RD, KANSAS CITY, MO 64155",400 NW BARRY RD,"KANSAS CITY, MO 64155",-94.586583,39.246957,S8HPNTSCZA,HIGH,,(816) 436-5001,,,WWW.JCPENNEY.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-94.586583 39.246957)
KMART,KMART,2016797606,KMART,,USA,,SEDALIA,PETTIS,MISSOURI,MO,65301,"1400 S LIMIT AVE, SEDALIA, MO 65301",1400 S LIMIT AVE,"SEDALIA, MO 65301",-93.251896,38.699284,S8HPNTSCZA,HIGH,,(660) 827-1550,,,WWW.KMART.COM/STORES/MISSOURI/SEDALIA/9105.HTML,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-93.251896 38.699284)
TUESDAY MORNING,TUESDAY MORNING,2016888876,TUESDAY MORNING,,USA,,PASCAGOULA,JACKSON,MISSISSIPPI,MS,39581,"3457 DENNY AVE, PASCAGOULA, MS 39581",3457 DENNY AVE,"PASCAGOULA, MS 39581",-88.52915,30.376933,T20,LOW,,(228) 696-2605,,,WWW.TUESDAYMORNING.COM/STORE/1136,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-88.52915 30.376933)
CITI TRENDS,CITI TRENDS,2017020048,CITI TRENDS,,USA,,CHARLOTTE,MECKLENBURG,NORTH CAROLINA,NC,28262,"9331 N TRYON ST, CHARLOTTE, NC 28262",9331 N TRYON ST,"CHARLOTTE, NC 28262",-80.744263,35.314178,S8HPNTSCZA,HIGH,,(704) 717-2858,,INFO@CITITRENDS.COM,WWW.CITITRENDS.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-80.744263 35.314178)
SEARS,SEARS,2017064419,SEARS,,USA,,SHELBY,CLEVELAND,NORTH CAROLINA,NC,28152,"2001 E DIXON BLVD, SHELBY, NC 28152",2001 E DIXON BLVD,"SHELBY, NC 28152",-81.482758,35.269544,S8HPNTSCZA,HIGH,,(704) 480-2058,,,WWW.SEARS.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-81.482758 35.269544)
PROFFITTS,,2017136879,,,USA,,BLACK MOUNTAIN,BUNCOMBE,NORTH CAROLINA,NC,28711,"426 SHUMONT RD, BLACK MOUNTAIN, NC 28711",426 SHUMONT RD,"BLACK MOUNTAIN, NC 28711",-82.269614,35.470887,S8HPNTSCZA,HIGH,,(828) 625-5102,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-82.269614 35.470887)
DEB,DEB,2017424419,,,USA,,OMAHA,DOUGLAS,NEBRASKA,NE,68114,"10000 CALIFORNIA ST, OMAHA, NE 68114",10000 CALIFORNIA ST,"OMAHA, NE 68114",-96.069347,41.266596,S8HPNTSCZA,HIGH,,(402) 397-0549,,,DEBSHOPS.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-96.069347 41.266596)
WILLIAMS BROTHERS,,2017434157,,,USA,,ARAPAHOE,FURNAS,NEBRASKA,NE,68922,"515 NEBRASKA AVE, ARAPAHOE, NE 68922",515 NEBRASKA AVE,"ARAPAHOE, NE 68922",-99.898142,40.304022,S8HPNTSCZA,HIGH,,(308) 962-7755,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-99.898142 40.304022)
JCPENNEY,JC PENNEY,2017450951,JCPENNEY,,USA,,LACONIA,BELKNAP,NEW HAMPSHIRE,NH,03246,"25 PLEASANT ST, LACONIA, NH 03246",25 PLEASANT ST,"LACONIA, NH 03246",-71.470286,43.527842,S5HPNTSCZA,HIGH,,(603) 528-4002,,,WWW.JCPENNEY.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-71.470286 43.527842)
SANDS DEPARTMENT STORE,,2017499200,,,USA,,SEA ISLE CITY,CAPE MAY,NEW JERSEY,NJ,08243,"6208 LANDIS AVE, SEA ISLE CITY, NJ 08243",6208 LANDIS AVE,"SEA ISLE CITY, NJ 08243",-74.702359,39.141571,S7HPNTSCZA,HIGH,,(609) 263-3351,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-74.702359 39.141571)
P.C. RICHARD & SON,P.C. RICHARD & SON,2017624570,P.C. RICHARD & SON,,USA,,ENGLISHTOWN,MONMOUTH,NEW JERSEY,NJ,07726,"51 US HIGHWAY 9, ENGLISHTOWN, NJ 07726",51 US HIGHWAY 9,"ENGLISHTOWN, NJ 07726",-74.300308,40.291975,S8HPNTSCZA,HIGH,,(732) 677-7950,,,PCRICHARD.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-74.300308 40.291975)
DISCOUNT FOOD STORE,,2017704210,,,USA,,IRVINGTON,ESSEX,NEW JERSEY,NJ,07111,"787 LYONS AVE, IRVINGTON, NJ 07111",787 LYONS AVE,"IRVINGTON, NJ 07111",-74.234995,40.722458,S7HPNTSCZA,HIGH,,(973) 399-3621,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-74.234995 40.722458)
K AND D DOLLAR PLUS,,2017735252,,,USA,,VILLAS,CAPE MAY,NEW JERSEY,NJ,08251,"1300 BAYSHORE RD, VILLAS, NJ 08251",1300 BAYSHORE RD,"VILLAS, NJ 08251",-74.932807,39.026281,S7HPNTSCZA,HIGH,,(609) 770-8427,,,DOLLARSTORE.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-74.932807 39.026281)
MANGO PLUS,,2017747646,,,USA,,FORT LEE,BERGEN,NEW JERSEY,NJ,07024,"1636 PALISADE AVE, FORT LEE, NJ 07024",1636 PALISADE AVE,"FORT LEE, NJ 07024",-73.968317,40.849954,S8HPNTSCZA,HIGH,,(201) 585-0512,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.968317 40.849954)
DESIGUAL,,2018333833,,,USA,,NEW YORK,NEW YORK,NEW YORK,NY,10001,"358 5TH AVE, NEW YORK, NY 10001",358 5TH AVE,"NEW YORK, NY 10001",-73.984698,40.748825,S8HPNTSCZA,HIGH,,(212) 239-0060,,,WWW.DESIGUAL.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.984698 40.748825)
SHOPPING SPREE DISCOUNT STORE,,2018365766,,,USA,,CAMBRIA HEIGHTS,QUEENS,NEW YORK,NY,11411,"22511 LINDEN BLVD, CAMBRIA HEIGHTS, NY 11411",22511 LINDEN BLVD,"CAMBRIA HEIGHTS, NY 11411",-73.735196,40.693836,S8HPNTSCZA,HIGH,,(718) 527-0584,,,PLUS.GOOGLE.COM/103258066532083377636/ABOUT,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.735196 40.693836)
BENGAL DISCOUNT STORE,,2018592575,,,USA,,BROOKLYN,KINGS,NEW YORK,NY,11225,"888 NOSTRAND AVE, BROOKLYN, NY 11225",888 NOSTRAND AVE,"BROOKLYN, NY 11225",-73.951012,40.667671,S8HPNTSCZA,HIGH,,(718) 771-0922,,,,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.951012 40.667671)
MACY'S,MACY'S,2018870251,MACY'S,,USA,,SANDUSKY,ERIE,OHIO,OH,44870,"4314 MILAN RD, SANDUSKY, OH 44870",4314 MILAN RD,"SANDUSKY, OH 44870",-82.669020,41.418481,S8HPNTSCZA,HIGH,,(419) 627-1000,,,WWW.MACYS.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-82.66902 41.418481)
TIM TIMOL,,2018895812,,,USA,,MAPLE HEIGHTS,CUYAHOGA,OHIO,OH,44137,"5253 WARRENSVILLE CENTER RD, MAPLE HEIGHTS, OH 44137",5253 WARRENSVILLE CENTER RD,"MAPLE HEIGHTS, OH 44137",-81.53714,41.418079,T16,MEDIUM,,(216) 581-4100,,,TIMTIMOL.NET,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-81.53714 41.418079)
SEARS,SEARS,2018920697,SEARS,,USA,,YOUNGSTOWN,MAHONING,OHIO,OH,44515,"6009 MAHONING AVE, YOUNGSTOWN, OH 44515",6009 MAHONING AVE,"YOUNGSTOWN, OH 44515",-80.776118,41.097918,S8HPNTSCZA,HIGH,,(330) 797-4070,,,WWW.SEARS.COM,,,5311,,53110000,DEPARTMENT STORES,,10010101,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,DEPARTMENT STORES,DEPARTMENT STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-80.776118 41.097918)
